ADXL-X,ADXL-Y,ADXL-Z,VELO-X,VELO-Y,VELO-Z,DFT321
12.24,7.04,6.73,-0.09,-0.03,0.68,15.64199795
12.86,6.73,3.67,-0.09,-0.03,0.68,14.97135264
3.37,9.79,41.93,-0.09,-0.03,0.68,43.18941884
8.57,10.1,-7.96,-0.09,-0.01,0.7,15.45368888
8.88,-8.26,-0.31,-0.09,-0.01,0.7,12.13169815
13.77,0.92,-5.2,-0.09,-0.01,0.7,14.74785747
11.63,20.51,36.42,-0.09,-0.01,0.7,43.38586636
11.94,0.31,0.92,0,0,0,11.97940316
1.53,-20.81,-2.75,0,0,0,-21.04660305
-7.96,-2.75,46.52,0,0,0,47.27615149
11.63,7.65,-11.63,-0.09,-0.01,0.7,18.13935776
22.96,10.1,30.3,-0.05,-0.04,0.7,39.33524628
12.24,7.96,-8.88,-0.05,-0.04,0.7,17.08899061
17.75,-4.59,-8.26,-0.05,-0.04,0.7,20.10865983
13.47,4.29,6.12,-0.05,-0.04,0.7,15.40452531
3.98,15.92,0.31,-0.05,-0.04,0.7,16.41288823
9.49,-16.22,-5.51,-0.05,-0.04,0.7,-19.5833756
4.59,-1.53,-12.55,-0.05,-0.04,0.7,-13.45033457
0.61,-29.69,33.06,-0.05,-0.04,0.7,44.43907965
-16.22,-7.35,-41.93,-0.05,-0.04,0.7,-45.55475606
49.58,0.31,-18.06,-0.05,-0.04,0.7,52.76775625
-14.69,8.57,4.9,-0.03,-0.03,0.71,-17.69889827
6.73,-13.77,22.65,-0.03,-0.03,0.71,27.34827783
16.22,2.14,-4.59,-0.03,-0.03,0.71,16.99223646
19.59,22.04,10.41,-0.03,-0.03,0.71,31.2713575
5.82,0.61,3.67,-0.03,-0.03,0.71,6.90748869
6.12,11.63,19.59,-0.03,-0.03,0.71,23.5898156
-0.61,15.61,-9.18,-0.03,-0.03,0.71,18.11950882
15.61,-6.12,52.95,-0.03,-0.03,0.71,55.54123693
5.51,-10.71,-27.55,-0.03,-0.03,0.71,-30.06770194
9.79,-0.61,-5.51,-0.03,-0.02,0.71,11.25061332
-0.92,-13.47,-1.84,-0.01,-0.02,0.73,-13.62618435
24.49,23.87,43.46,-0.01,-0.02,0.73,55.30197646
32.44,28.16,-6.73,-0.01,-0.02,0.73,43.48139947
-1.53,0.61,-62.74,-0.01,-0.02,0.73,-62.76161725
32.44,-14.39,14.69,-0.01,-0.02,0.73,38.40861622
7.04,-12.55,3.67,-0.01,-0.02,0.73,-14.85035353
-1.22,-9.49,-0.92,-0.01,-0.02,0.73,-9.612226589
8.88,-3.37,24.79,-0.01,-0.02,0.73,26.54722961
-9.49,-16.53,44.07,-0.01,-0.02,0.73,48.01526736
9.18,14.69,-3.37,-0.01,-0.02,0.73,17.64724908
13.77,3.67,-23.26,0.01,-0.03,0.72,-27.27836872
1.53,-15,-24.79,0.01,-0.03,0.72,-29.01525461
10.41,-2.45,-26.63,0.01,-0.03,0.72,-28.69716885
45.6,19.59,17.75,0.01,-0.03,0.72,52.7085439
-1.53,0.61,-42.54,0.01,-0.03,0.72,-42.57187569
23.26,4.29,4.9,0.01,-0.03,0.72,24.15453788
-2.45,-2.14,26.02,0.01,-0.03,0.72,26.22255708
15.92,21.12,0.31,0.02,-0.03,0.71,26.44989414
-2.14,-1.22,-24.49,0.02,-0.03,0.71,-24.61357552
3.67,11.94,2.14,0.02,-0.01,0.73,12.67328292
7.35,7.96,5.51,0.02,-0.01,0.73,12.1550072
21.43,20.2,2.14,0.02,-0.01,0.73,29.52735173
25.1,22.34,26.02,0.02,-0.01,0.73,42.49854115
4.9,4.29,-38.57,0.02,-0.01,0.73,-39.11596861
26.32,27.55,22.34,0.02,-0.01,0.73,44.16809369
0.61,-30.61,18.36,0.02,-0.01,0.73,-35.69921288
20.2,39.18,21.12,0.03,0,0.74,48.87910392
13.77,9.79,-14.08,0.03,0,0.74,21.99325806
13.47,6.12,-53.87,0.03,0,0.74,-55.86476707
-18.67,13.16,-12.24,0.03,0,0.74,-25.91470818
28.46,7.04,7.96,0.03,0,0.74,30.37918366
-3.67,-11.63,-22.34,0.03,0,0.74,-25.45194295
-0.61,-2.45,-5.51,0.04,-0.01,0.74,-6.060915772
3.98,3.98,9.49,0.04,-0.01,0.74,11.03362588
17.14,18.36,-0.92,0.04,-0.01,0.74,25.13395313
12.55,7.96,6.12,0.04,-0.01,0.74,16.07228982
7.65,0,-41.32,0.04,-0.01,0.74,-42.02219533
18.67,5.51,44.99,0.07,-0.03,0.73,49.02070073
-9.18,12.24,54.79,0.07,-0.03,0.73,56.88615034
15.92,20.51,45.3,0.07,-0.03,0.73,52.21299168
1.53,-12.86,-17.14,0.07,-0.03,0.73,-21.48255339
13.16,7.35,22.65,0.07,-0.03,0.73,27.2071792
-20.81,-3.37,-22.34,0.08,-0.03,0.72,-30.71625954
4.9,-3.37,8.26,0.08,-0.03,0.72,10.17813834
0.31,-21.12,10.1,0.09,0.01,0.74,-23.41282768
13.77,-8.88,26.93,0.09,0.01,0.74,31.52288375
18.06,23.26,4.9,0.09,0.01,0.74,29.85299315
4.59,22.34,29.69,0.09,0.01,0.74,37.4384802
4.9,7.35,-7.35,0.09,0.01,0.74,11.49151861
12.24,8.26,23.26,0.09,0.01,0.74,27.55127583
9.49,9.49,8.57,0.09,0.01,0.74,15.92372758
-0.92,-16.83,10.1,0.09,0.01,0.74,-19.64956234
-5.51,4.9,-22.34,0.09,0.01,0.74,-23.52542667
20.2,16.53,20.51,0.09,0.01,0.74,33.19549668
-4.59,26.02,-19.59,0.09,0.01,0.74,32.89189262
-7.65,11.63,56.01,0.09,0.01,0.74,57.71394546
12.24,25.4,8.57,0.09,0.01,0.74,29.46900915
15,1.84,-13.77,0.09,0.01,0.74,20.44501162
11.63,15.61,-35.5,0.09,0.01,0.74,-40.48677562
26.32,0.31,18.67,0.09,0.01,0.74,32.27084443
0,-24.79,-18.67,0.09,0.01,0.74,-31.03406193
10.41,15.61,4.59,0.13,-0.02,0.72,19.31601149
-19.59,2.14,100.39,0.13,-0.02,0.72,102.3059128
14.08,19.89,24.79,0.13,-0.02,0.72,34.76208567
5.82,17.45,15.61,0.13,-0.02,0.72,24.12565025
14.39,-5.51,-3.98,0.13,-0.02,0.72,15.91454052
-13.47,-0.92,-27.55,0.13,-0.02,0.72,-30.68044654
-3.98,-37.95,12.55,0.14,-0.01,0.73,-40.16896065
1.53,-16.22,23.57,0.15,0,0.74,28.65264735
16.53,-23.87,36.42,0.15,0,0.74,46.5771854
15.61,36.12,-0.31,0.15,0,0.74,39.35000127
0.31,-0.92,31.22,0.15,0,0.74,31.23509084
9.18,5.2,3.67,0.15,0,0.74,11.17055504
10.41,7.96,-3.98,0.15,0,0.74,13.69562339
10.1,-8.88,-19.59,0.16,0,0.74,-23.76199697
17.14,20.51,-24.79,0.16,0,0.74,36.45523008
-3.67,-23.57,8.57,0.16,0,0.74,-25.34676902
41.93,0,33.67,0.16,0,0.74,53.77540144
23.26,41.93,0,0.17,-0.01,0.73,47.94947862
14.69,16.22,17.14,0.17,-0.01,0.73,27.79683615
6.43,1.84,12.24,0.17,-0.01,0.73,13.94805004
3.67,6.43,59.99,0.17,-0.01,0.73,60.44513132
10.1,7.35,-6.43,0.17,-0.01,0.73,14.04910673
6.43,-3.37,-15.3,0.17,-0.01,0.73,-16.9349284
6.73,-7.35,-28.16,0.17,-0.01,0.73,-29.87140773
-2.14,-3.98,8.57,0.17,-0.01,0.73,9.688389959
8.26,-34.59,-5.82,0.17,-0.01,0.73,-36.0356504
10.71,-17.75,0,0.19,-0.01,0.71,-20.73081282
9.79,10.1,33.36,0.19,-0.01,0.71,36.20419451
8.57,-19.59,-30,0.19,-0.01,0.71,-36.84037188
5.2,-13.16,-27.55,0.19,-0.01,0.71,-30.97140778
5.82,-7.04,-21.12,0.19,-0.01,0.71,-23.01061494
7.65,-4.9,-16.22,0.2,0,0.7,-18.59088217
7.65,-1.22,-7.96,0.2,0,0.7,-11.10731741
-7.65,-24.18,5.2,0.2,0,0.7,-25.8888953
26.63,19.89,71.01,0.2,0,0.7,78.40401201
3.98,12.55,-4.59,0.19,0.03,0.72,13.94313451
5.51,-0.92,-7.04,0.19,0.03,0.72,-8.987107432
4.29,-16.83,-7.65,0.19,0.03,0.72,-18.97829023
1.53,2.75,38.26,0.22,0.02,0.7,38.38920421
-10.71,-26.02,12.24,0.22,0.02,0.7,-30.6848839
16.22,9.79,17.14,0.22,0.02,0.7,25.54823086
14.69,9.49,1.53,0.22,0.02,0.7,17.55554328
10.71,-3.98,22.04,0.22,0.02,0.7,24.82551309
11.94,-7.35,-1.53,0.22,0.02,0.7,14.10414833
14.69,5.2,9.79,0.22,0.02,0.7,18.40326601
4.59,-4.59,-34.28,0.22,0.02,0.7,-34.88917597
22.04,14.39,7.96,0.22,0.02,0.7,27.49900544
15.92,25.71,-19.89,0.23,0,0.68,36.19478692
-5.82,-3.67,56.32,0.25,0.03,0.66,56.73873192
-18.67,-15.92,-38.87,0.25,0.03,0.66,-45.96620715
63.05,-11.63,28.77,0.25,0.03,0.66,70.27284184
12.86,-5.51,-6.12,0.25,0.03,0.66,15.27069416
0.92,-12.24,-31.83,0.25,0.03,0.66,-34.11470211
1.84,-14.39,-35.5,0.25,0.03,0.66,-38.34980704
-1.84,-4.29,-28.77,0.25,0.03,0.66,-29.14622789
11.94,-2.14,-2.45,0.25,0.03,0.66,12.37520505
-7.65,-7.65,-22.34,0.25,0.03,0.66,-24.82177673
14.69,-4.9,52.03,0.25,0.03,0.66,54.28560583
12.24,-11.02,-11.32,0.26,0.05,0.66,-19.98500438
2.14,-5.82,4.9,0.26,0.05,0.66,7.903290454
7.96,19.28,33.36,0.26,0.05,0.66,39.34424481
16.83,12.55,37.03,0.26,0.05,0.66,42.56726794
-15.92,4.59,-36.73,0.26,0.05,0.66,-40.29401196
14.08,-4.29,-7.35,0.26,0.05,0.66,16.45214272
22.34,-19.59,-15.92,0.27,0.03,0.64,-33.70890238
-6.73,2.14,32.14,0.27,0.03,0.64,32.90671816
26.63,44.99,15.3,0.27,0.03,0.64,54.47336046
14.69,22.65,-20.51,0.27,0.03,0.64,33.9039629
9.79,15.3,-6.12,0.27,0.03,0.64,19.16738115
22.65,-5.82,-23.57,0.27,0.03,0.64,-33.2030089
0.92,-19.59,-41.01,0.28,0.02,0.61,-45.45805319
-7.65,-24.79,42.24,0.28,0.02,0.61,49.5710016
28.46,-3.67,1.53,0.27,0.02,0.61,28.73641244
26.02,14.69,5.82,0.27,0.02,0.61,30.44189383
14.39,5.51,-30.61,0.27,0.02,0.61,-34.26958272
12.55,14.69,-13.16,0.27,0.02,0.61,23.37700152
18.36,7.96,-18.36,0.27,0.02,0.61,27.15770241
14.39,28.77,7.35,0.27,0.02,0.61,32.9970832
-13.16,-17.14,53.87,0.28,0.03,0.6,58.04258867
13.77,12.24,18.06,0.28,0.03,0.6,25.79911045
16.83,21.43,-7.96,0.28,0.03,0.6,28.38759236
1.22,1.84,-26.63,0.28,0.03,0.6,-26.72135663
17.14,10.1,30.91,0.29,0.04,0.6,36.7589132
11.63,-22.04,18.67,0.29,0.04,0.6,31.13819841
10.41,-30.61,41.63,0.29,0.04,0.6,52.71050275
-37.34,19.28,156.4,0.29,0.04,0.6,161.9473803
-25.4,67.95,147.53,0.29,0.04,0.6,164.4003145
7.04,-10.41,-15.61,0.3,0.04,0.59,-20.04000499
3.67,-2.75,-10.41,0.3,0.04,0.59,-11.3753901
6.73,-4.9,-17.45,0.3,0.04,0.59,-19.33404769
7.65,-2.45,-14.69,0.3,0.04,0.59,-16.74279248
-10.1,-24.18,-6.43,0.3,0.04,0.59,-26.98198102
26.02,3.98,25.4,0.32,0.03,0.57,36.57924001
6.43,10.41,-19.89,0.3,0.03,0.56,-23.3521969
15.61,1.53,31.83,0.3,0.03,0.56,35.48467134
7.96,4.29,-2.75,0.3,0.03,0.56,9.451359691
-37.95,22.96,104.37,0.3,0.03,0.56,113.4039726
11.63,-5.2,7.65,0.3,0.03,0.56,14.85999327
-10.1,-9.79,14.69,0.3,0.03,0.56,-20.33839227
26.93,9.18,-9.18,0.32,0.03,0.54,29.89598134
18.06,27.85,-3.98,0.32,0.03,0.54,33.43092132
16.53,10.41,15.3,0.32,0.03,0.54,24.81328273
14.08,-18.06,-3.06,0.32,0.03,0.54,-23.10354085
9.79,-11.63,3.98,0.32,0.03,0.54,15.71436922
15.3,1.53,4.9,0.32,0.03,0.54,16.13818143
7.04,7.04,18.67,0.32,0.03,0.54,21.15873578
20.2,21.12,7.96,0.32,0.03,0.54,30.28953615
7.35,-7.65,-10.71,0.32,0.03,0.54,-15.07478358
17.45,3.37,1.84,0.33,0.02,0.53,17.86742847
4.29,-15.92,4.59,0.33,0.02,0.53,-17.11486488
-7.35,-36.73,47.44,0.33,0.02,0.53,60.4455871
8.88,18.67,-46.52,0.34,0.02,0.52,-50.90710854
14.39,26.02,0,0.34,0.02,0.52,29.73402933
4.59,-6.12,-3.98,0.34,0.02,0.52,-8.623392604
24.18,6.43,48.97,0.34,0.02,0.52,54.99161936
-1.53,-2.14,0.92,0.34,0.02,0.52,-2.786915858
-2.14,1.84,-5.51,0.34,0.02,0.52,-6.190743089
6.43,-2.75,15.3,0.34,0.02,0.52,16.82252656
25.4,-8.57,-1.22,0.34,0.02,0.52,26.83455422
-15.61,1.22,47.75,0.34,0.02,0.52,50.25159699
-1.53,2.75,-23.57,0.34,0.02,0.52,-23.77915684
2.75,-17.45,8.57,0.34,0.02,0.52,-19.63440603
7.65,-21.73,-20.51,0.34,0.02,0.52,-30.8443755
7.96,-19.59,-15.61,0.34,0.02,0.52,-26.28310864
9.49,10.41,2.45,0.35,0.01,0.48,14.29792642
22.34,-9.49,27.24,0.35,0.01,0.48,36.48497362
33.97,19.89,27.85,0.35,0.01,0.48,48.220281
0.61,8.26,19.28,0.35,0.01,0.48,20.983758
6.12,-11.02,-6.43,0.35,0.02,0.46,-14.15060776
14.08,-15.3,-10.41,0.35,0.02,0.46,-23.25305356
13.16,-3.37,-12.86,0.34,0.02,0.45,-18.70620485
-7.96,-18.98,64.89,0.34,0.02,0.45,68.07579673
25.4,33.67,59.68,0.34,0.02,0.45,73.07893883
28.77,23.87,28.46,0.34,0.02,0.45,46.98362906
6.73,6.12,-38.26,0.34,0.02,0.45,-39.3265165
-2.75,-3.98,33.06,0.34,0.02,0.45,33.41207117
2.75,1.53,21.43,0.34,0.02,0.45,21.65983149
8.88,7.65,29.38,0.34,0.02,0.45,31.63165029
5.2,-2.75,-21.43,0.34,0.02,0.45,-22.22267761
18.36,11.02,11.94,0.35,0.01,0.44,24.51721028
16.22,11.63,-15.3,0.35,0.01,0.44,25.14826634
2.45,-22.04,-72.85,0.36,-0.01,0.39,-76.15042088
-11.63,-6.43,26.32,0.36,-0.01,0.39,29.48464346
6.73,-3.67,11.32,0.36,-0.01,0.39,13.67129109
13.77,-0.61,57.54,0.36,-0.01,0.39,59.16786797
3.67,-15.61,-31.83,0.36,-0.01,0.39,-35.64112653
-2.75,6.12,7.04,0.36,-0.01,0.39,9.725147814
12.55,5.82,10.1,0.36,-0.01,0.39,17.12848213
8.88,0.92,14.08,0.36,-0.01,0.39,16.67174856
9.49,-7.04,-15.92,0.36,-0.01,0.39,-19.82594512
4.9,-14.69,-29.38,0.36,-0.01,0.39,-33.21130079
8.88,-2.45,-32.14,0.36,-0.01,0.39,-33.43406197
5.82,-15.92,-16.22,0.36,-0.01,0.39,-23.46075873
3.06,10.1,60.6,0.36,-0.01,0.39,61.51206061
-4.29,-2.14,51.11,0.36,-0.01,0.39,51.33435302
2.14,-18.98,-2.14,0.36,-0.01,0.39,-19.21977107
15.3,-0.92,33.36,0.36,-0.01,0.39,36.71274983
7.65,-10.1,-42.24,0.36,-0.01,0.39,-44.09932086
0.31,-1.53,31.83,0.36,-0.01,0.39,31.8682585
6.12,-1.53,6.12,0.36,-0.01,0.39,8.789180849
18.36,10.41,30,0.35,0,0.36,36.68048119
1.84,-7.35,-17.45,0.35,0,0.36,-19.02394807
2.14,-7.35,15.3,0.35,0,0.36,17.10824655
2.14,1.22,37.03,0.35,0,0.36,37.11184312
10.71,12.55,11.02,0.35,0,0.36,19.84053931
18.06,3.67,27.55,0.35,0.01,0.34,33.14566337
4.59,2.45,8.88,0.35,0.01,0.34,10.29198717
9.49,4.59,12.24,0.35,0.01,0.34,16.15381689
6.73,-5.51,-2.45,0.35,0.01,0.34,-9.036343287
9.18,-9.18,-18.36,0.34,0.01,0.33,-22.48631584
7.96,9.18,40.1,0.34,0.01,0.33,41.90040573
7.96,-0.31,-2.45,0.34,0.01,0.33,8.334278613
17.14,10.71,6.73,0.34,0.01,0.33,21.30203277
2.45,-7.65,-37.03,0.34,0.01,0.33,-37.89123777
3.06,-9.79,-12.24,0.34,0.01,0.33,-15.96951158
10.1,-0.92,0.31,0.34,0.01,0.33,10.14655114
31.22,13.16,2.14,0.34,0.01,0.33,33.947807
1.53,-27.85,-66.72,0.34,0.01,0.33,-72.31543265
15.92,19.59,3.67,0.34,0.01,0.33,25.50849662
0.31,-7.35,-10.71,0.33,-0.01,0.29,-12.99317898
10.71,15.61,42.24,0.32,-0.01,0.27,46.28816047
3.06,4.9,-3.06,0.32,-0.01,0.27,6.537369502
0.31,-2.75,7.96,0.32,-0.01,0.27,8.427348337
15,2.14,-3.37,0.32,-0.01,0.27,15.52212936
5.2,-8.88,-15,0.32,-0.01,0.27,-18.19050302
8.57,-7.35,-4.59,0.32,-0.01,0.27,-12.1875141
5.2,-13.47,-21.73,0.32,-0.01,0.27,-26.08972595
18.98,8.26,41.63,0.31,-0.01,0.25,46.49220257
4.9,5.2,12.24,0.31,-0.01,0.25,14.17277672
13.77,6.73,26.63,0.31,-0.01,0.25,30.72560333
13.47,-1.84,-14.69,0.31,-0.01,0.25,-20.01555895
7.65,-5.51,10.1,0.31,-0.01,0.25,13.81638882
3.67,-8.26,-15.3,0.31,-0.01,0.25,-17.77038266
9.49,3.67,22.65,0.31,-0.01,0.25,24.83045509
7.04,1.22,10.1,0.31,-0.01,0.25,12.371742
6.43,-5.82,0.92,0.31,-0.01,0.25,8.721450567
4.9,-5.2,-7.04,0.29,0,0.24,-10.03053339
7.35,4.9,19.89,0.29,0,0.24,21.7633775
6.43,6.73,16.83,0.29,0,0.24,19.23243874
4.29,-8.26,-14.39,0.29,0,0.24,-17.13778866
6.43,10.1,22.34,0.27,0.01,0.22,25.34621273
7.35,1.22,4.59,0.27,0.01,0.22,8.750942806
6.73,-5.51,10.41,0.27,0.01,0.22,13.5654377
9.18,-10.1,-14.39,0.27,0.01,0.22,-19.83316667
6.12,-3.37,8.88,0.27,0.01,0.22,11.29892473
11.63,2.75,11.63,0.27,0.01,0.22,16.67561993
6.73,-3.67,0.61,0.25,0.01,0.2,7.689856956
6.12,-3.37,3.98,0.23,0.01,0.18,8.040628085
5.51,-10.1,-6.73,0.23,0.01,0.18,-13.32902847
21.73,23.87,50.81,0.23,0.01,0.18,60.19656053
5.82,-8.26,-5.82,0.23,0.01,0.18,-11.66072039
6.43,1.22,15.61,0.23,0.01,0.18,16.92647039
14.39,-1.84,5.82,0.23,0.01,0.18,15.63106202
7.04,2.75,-1.53,0.22,0.01,0.17,7.711355264
6.73,-8.88,4.9,0.22,0.01,0.17,12.17198833
9.49,4.9,11.63,0.22,0.01,0.17,15.79009183
6.12,-2.45,7.04,0.22,0.01,0.17,9.644609894
6.73,-2.75,4.9,0.2,0.01,0.14,8.767291486
8.88,6.43,18.98,0.2,0.01,0.14,21.91893474
6.12,2.45,10.71,0.2,0.01,0.14,12.5762077
6.43,-1.84,0.92,0.2,0.01,0.14,6.751066582
6.73,-0.31,9.79,0.2,0.01,0.14,11.88415331
7.96,0.31,13.16,0.2,0.01,0.14,15.38321488
7.04,-0.31,4.9,0.2,0.01,0.14,8.58298899
7.04,-7.35,3.67,0.2,0.01,0.14,10.81910347
6.43,-3.67,3.98,0.2,0.01,0.14,8.405605273
7.96,-0.31,5.2,0.2,0.01,0.14,9.513027909
6.12,-2.75,3.06,0.16,0.01,0.11,7.374313527
7.04,0.61,11.32,0.16,0.01,0.11,13.34451573
6.43,-1.84,4.59,0.16,0.01,0.11,8.111633621
6.43,-0.31,7.65,0.16,0.01,0.11,9.998174833
6.12,-0.31,7.35,0.16,0.01,0.11,9.569378245
7.35,0.31,10.71,0.16,0.01,0.11,12.99317898
6.73,-2.45,4.59,0.16,0.01,0.11,8.506673851
6.12,-3.06,5.2,0.16,0.01,0.11,8.594067721
6.73,-1.53,6.43,0.16,0.01,0.11,9.432852167
7.96,7.04,18.36,0.16,0.01,0.11,21.21350513
6.12,-4.9,4.9,0.16,0.01,0.11,9.245236611
6.43,-2.14,7.65,0.16,0.01,0.11,10.21993151
6.73,-3.67,6.73,0.16,0.01,0.11,10.20072056
6.73,0.92,10.1,0.16,0.01,0.11,12.17165971
6.73,-2.14,7.35,0.16,0.01,0.11,10.19288968
6.73,-2.45,8.57,0.16,0.01,0.11,11.16871971
6.73,-2.14,9.18,0.1,0.02,0.07,11.58209394
7.04,-0.92,9.79,0.1,0.02,0.07,12.09347345
6.73,-3.06,7.35,0.1,0.02,0.07,10.42492206
6.73,-3.67,8.26,0.1,0.02,0.07,11.26895736
7.04,-1.84,10.1,0.1,0.02,0.07,12.44818059
6.73,-3.06,8.26,0.06,0.02,0.06,11.0853101
6.73,-3.98,7.35,0.06,0.02,0.06,10.73106705
7.35,-2.45,9.49,0.06,0.02,0.06,12.25092241
7.35,-1.22,9.18,0.06,0.02,0.06,11.82299877
6.73,-3.67,6.43,0.06,0.02,0.06,10.00533358
7.04,-2.14,8.88,0.03,0.02,0.04,11.53237183
6.73,-0.92,9.18,0.03,0.02,0.04,11.41979422
7.04,-2.14,7.65,0.03,0.02,0.04,10.6143158
6.73,-1.84,7.96,0.01,0.01,0.01,10.58489962
6.73,-1.53,8.26,0.01,0.01,0.01,10.76389335
6.73,-3.67,5.51,0.01,0.01,0.01,9.440439608
7.35,-1.22,8.57,-0.01,0.01,0,11.35587073
6.73,-1.84,8.26,-0.01,0.01,0,10.81231243
7.04,7.04,15.92,-0.01,0.01,0,18.77683679
6.73,-3.98,4.29,-0.01,0.01,0,8.918374291
6.73,-0.92,7.65,-0.01,0.01,0,10.23043499
7.04,-1.84,7.04,-0.01,0.01,0,10.12466296
7.35,1.53,10.41,-0.01,0.01,0,12.83477698
6.73,-3.98,4.59,-0.01,0.01,0,9.066498773
6.73,-1.22,8.88,-0.01,0.01,0,11.2087332
7.65,-0.92,8.88,-0.01,0.01,0,11.75684056
7.04,0.31,5.82,-0.04,0,-0.03,9.139480292
6.73,-3.98,2.45,-0.04,0,-0.03,8.193643878
7.04,0.31,17.14,-0.04,0,-0.03,18.53206141
7.04,-2.75,3.98,-0.04,0,-0.03,8.541926012
6.73,-6.12,7.96,-0.04,0,-0.03,12.08755145
7.96,7.04,14.69,-0.07,0,-0.05,18.13061775
6.73,-3.06,7.04,-0.07,0,-0.05,10.20872666
9.18,-7.65,0.31,-0.11,0.01,-0.07,11.95370236
7.04,-12.55,0.31,-0.11,0.01,-0.07,-14.39306083
7.04,2.75,16.22,-0.11,0.01,-0.07,17.89448239
7.04,8.57,16.22,-0.11,0.01,-0.07,19.6492977
6.43,1.22,6.12,-0.11,0.01,-0.07,8.960340395
6.73,-3.67,5.2,-0.11,0.01,-0.07,9.262926104
6.12,2.75,12.55,-0.11,0.01,-0.07,14.2309311
7.35,0.92,6.73,-0.11,0.01,-0.07,10.00808673
6.43,-4.29,4.29,-0.11,0.01,-0.07,8.840424198
8.88,18.06,26.93,-0.14,0.01,-0.09,33.61908535
7.04,4.9,7.35,-0.14,0.01,-0.09,11.29575584
5.51,-8.26,0.61,-0.14,0.01,-0.09,-9.94785404
20.81,18.98,31.83,-0.14,0.01,-0.09,42.50229876
4.9,-22.65,-14.69,-0.16,0.01,-0.11,-27.43772221
5.2,2.14,10.41,-0.16,0.01,-0.11,11.83163978
7.96,-9.79,-3.37,-0.22,0.01,-0.17,-13.05996172
7.35,18.98,30.61,-0.22,0.01,-0.17,36.75914852
7.96,-2.45,7.35,-0.22,0.01,-0.17,11.10795211
9.18,-1.22,5.2,-0.22,0.01,-0.17,10.6207721
8.57,-3.06,3.06,-0.22,0.01,-0.17,9.600630188
6.73,-0.92,4.9,-0.22,0.01,-0.17,8.375517894
6.73,8.26,11.94,-0.22,0.01,-0.17,16.00262791
5.51,-13.47,-0.92,-0.22,0.01,-0.17,-14.58243464
12.24,-2.14,-6.43,-0.22,0.01,-0.17,13.99078625
10.1,-20.51,-26.63,-0.24,0.01,-0.19,-35.09739307
5.51,-18.67,-3.06,-0.24,0.01,-0.19,-19.70514146
6.43,-15,1.22,-0.24,0.01,-0.19,-16.36561334
10.1,6.43,28.46,-0.24,0.01,-0.19,30.87598581
3.67,-9.18,-5.82,-0.24,0.01,-0.19,-11.47230143
7.65,-12.86,-7.96,-0.24,0.01,-0.19,-16.94885542
8.26,-1.22,4.29,-0.26,0.01,-0.22,9.387230689
8.57,-6.43,-1.22,-0.26,0.01,-0.22,10.78323699
7.35,-18.06,1.84,-0.26,0.01,-0.22,-19.5849866
7.35,4.9,4.59,-0.26,0.01,-0.22,9.954928428
7.04,-19.89,-2.45,-0.26,0.01,-0.22,-21.24090864
6.73,-10.1,13.16,-0.26,0.01,-0.22,17.9021926
4.9,22.96,9.49,-0.26,0.01,-0.22,25.32255319
4.9,-6.12,6.12,-0.26,0.01,-0.22,9.94579308
5.2,4.59,8.57,-0.28,0,-0.25,11.02510771
8.26,11.32,22.65,-0.28,0,-0.25,26.63442322
14.08,-16.53,-7.96,-0.28,0,-0.25,-23.12680047
5.2,-23.26,-15.3,-0.28,0,-0.25,-28.32238691
11.63,9.49,5.2,-0.28,0,-0.25,15.88574833
7.65,-28.16,-29.08,-0.28,0,-0.25,-41.19653505
6.12,52.64,56.62,-0.28,0,-0.25,77.55158541
5.2,-24.49,-14.08,-0.28,0,-0.25,-28.72362268
6.73,11.02,18.06,-0.3,0.01,-0.27,22.20128149
8.26,-13.77,0.31,-0.3,0.01,-0.27,-16.06040473
10.1,27.55,33.67,-0.3,0.01,-0.27,44.66185621
10.1,-14.39,-16.83,-0.31,0.01,-0.28,-24.33785118
2.75,-16.22,-17.45,-0.31,0.01,-0.28,-23.98235601
8.88,6.12,18.36,-0.31,0.01,-0.28,21.29315383
7.96,-3.06,3.98,-0.31,0.01,-0.28,9.410929816
9.79,18.98,9.79,-0.31,0.01,-0.28,23.49316071
7.65,7.35,12.55,-0.31,0.01,-0.28,16.43312204
5.51,-2.45,4.29,-0.31,0.01,-0.28,7.400452689
7.96,0.31,22.04,-0.31,0.01,-0.28,23.43542831
4.29,-6.43,-4.59,-0.33,0.01,-0.31,-8.989833146
8.88,-2.45,4.9,-0.35,0.02,-0.33,10.43393023
9.49,2.75,8.57,-0.35,0.02,-0.33,13.0792775
5.51,-3.06,-17.45,-0.35,0.02,-0.33,-18.55333393
7.65,7.04,1.84,-0.35,0.02,-0.33,10.5579212
10.71,-1.84,3.98,-0.36,0.02,-0.35,11.57281729
6.12,-19.89,-13.47,-0.36,0.02,-0.35,-24.78925977
7.04,-12.86,8.57,-0.36,0.02,-0.35,16.98193452
7.35,-4.9,0.31,-0.36,0.02,-0.35,8.839038409
11.02,9.49,20.2,-0.36,0.02,-0.35,24.8905705
4.29,-10.1,-27.55,-0.36,0.02,-0.35,-29.65495911
8.57,-9.18,23.87,-0.36,0.02,-0.35,26.9721004
7.35,-6.43,4.59,-0.36,0.02,-0.35,10.79052825
8.57,-7.65,21.73,-0.36,0.02,-0.35,24.5796725
6.73,-7.96,9.79,-0.37,0.02,-0.37,14.3003007
